EVA_NR;DS100;IFOPT;NAME;Longitude;Latitude;Betreiber_Name
8006644;FZR;de:06535:11189;Zell-Romrod;9,199797;50,727164;DB Station und Service AG
8006646;FZH;de:06438:8562;Mainhausen Zellhausen;8,969946;50,016157;DB Station und Service AG
8006647;FZE;de:06634:204736;Zennern;9,317729;51,111983;DB RegioNetz Infrastruktur GmbH
8006648;FZEP;de:06438:2801;Zeppelinheim;8,605153;50,036516;DB Station und Service AG
8006654;FZBR;de:06633:209695;Zierenberg-Rosental;9,291483;51,367668;DB RegioNetz Infrastruktur GmbH
8006658;FZB;de:06633:203971;Zierenberg;9,304813;51,365117;DB RegioNetz Infrastruktur GmbH
8006659;KZI;de:05362:88102;Zieverich;6,62574;50,949276;DB Station und Service AG
8006660;NZF;de:09372:3019;Zillendorf;12,67324;49,345477;DB Station und Service AG
8006661;RZIM;de:08225:8202;Zimmern(b Seckach);9,371975;49,430411;DB Station und Service AG
8006662;TZI;de:08128:12541;Zimmern(Main-Tauber);9,79051;49,595355;DB Station und Service AG
8006663;FZM;de:06634:204507;Zimmersrode;9,225195;51,008144;DB Station und Service AG
8006664;NZI;de:09573:5500;Zirndorf;10,958468;49,443891;DB Station und Service AG
8006666;NZIK;de:09573:5520;Zirndorf Kneippallee;10,945303;49,450029;DB Station und Service AG
8006667;RVLZ;de:08326:6627;Zollhaus(Villingen-Schwenningen);8,505997;48,040888;DB Station und Service AG
8006669;RZS;de:08326:6750;Blumberg-Zollhaus;8,557175;47,837798;Bahnbetriebe Blumberg GmbH & Co.KG
8006670;MZHP;de:09780:9027;Zollhaus-Petersthal;10,418038;47,665825;DB Station und Service AG
8006671;MZO;de:09175:4020;Zorneding;11,832456;48,089601;DB Station und Service AG
8006672;RZT;de:06431:3366;Zotzenbach;8,75322;49,609367;DB Station und Service AG
8006673;KZU;de:05366:72702;Euskirchen Zuckerfabrik;6,81324005;50,6571334;DB Station und Service AG
8006674;KZ;de:05366:74101;Zülpich;6,662476;50,698174;Rurtalbahn GmbH
8006676;TZU;de:08125:1909;Züttlingen;9,329117;49,291657;DB Station und Service AG
8006678;RZHN;de:08317:14050;Zusenhofen;8,018466;48,544728;DB Station und Service AG
8006679;RZUN;de:08226:4520;Zuzenhausen;8,821439;49,297394;DB Station und Service AG
8006680;SZW;de:07320:8065;Zweibrücken Hbf;7,356643;49,246805;DB Station und Service AG
8006684;NZWL;de:09276:5025;Zwiesel(Bay);13,22638;49,020941;DB Station und Service AG
8006685;NZWU;de:09276:5030;Zwieselau;13,276937;49,00676;DB Station und Service AG
8006686;RZW;de:08225:9191;Zwingenberg(Baden);9,04283;49,416029;DB Station und Service AG
8006687;FZW;de:06431:4526;Zwingenberg(Bergstr);8,609119;49,725902;DB Station und Service AG
8006688;MUSM;de:09184:2010;Unterschleißheim;11,568628;48,2737;DB Station und Service AG
8006690;FFGA;de:06412:101;Frankfurt(M)Galluswarte;8,64472;50,10403;DB Station und Service AG
8006691;FFTA;de:06412:11;Frankfurt(M)Taunusanlage;8,668864;50,113565;DB Station und Service AG
8006692;FHAU;de:06412:1;Frankfurt(M)Hauptwache;8,678947;50,113926;DB Station und Service AG
8006696;MNPS;de:09162:1010;München-Neuperlach Süd;11,645175;48,088685;DB Station und Service AG
8006698;TSS;de:08111:6052;Stuttgart Schwabstr.;9,156959;48,770255;DB Station und Service AG
8006699;TSFS;de:08111:6221;Stuttgart Feuersee;9,166273;48,772768;DB Station und Service AG
8006700;TSMI;de:08111:6056;Stuttgart Stadtmitte;9,172925;48,776229;DB Station und Service AG
8006704;ALTK;de:01003:58101;Lübeck-Travem. Skandinavienkai;10,854029;53,950787;DB Station und Service AG
8006705;ARES;de:02000:80951;Hamburg Reeperbahn;9,957668;53,549668;DB Station und Service AG
8006706;AKS;de:02000:80952;Hamburg Königstraße;9,944088;53,547796;DB Station und Service AG
8006707;FHMD;de:03152:37762;Hann Münden;9,658272;51,412582;DB Station und Service AG
8006709;EDRN;de:05562:3868;Dorsten;6,9705;51,658274;DB Station und Service AG
8006710;EBOH;de:05911:5987;Bochum-Hamme;7,200935;51,491486;DB Station und Service AG
8006711;EBOW;de:05911:5925;Bochum West;7,211223;51,481459;DB Station und Service AG
8006712;EHGW;de:05914:2434;Hagen-Wehringhausen;7,452767;51,353583;DB Station und Service AG
8006713;KLMH,KLMI;de:05316:21101;Leverkusen Mitte;6,991661;51,031514;DB Station und Service AG
8006714;KSV;de:05122:13790;Solingen Vogelpark;6,992398;51,166711;DB Station und Service AG
8006715;RSW;de:08237:1431;Schwarzenberg;8,383851;48,598672;Albtal-Verkehrs-Gesellschaft mbH
8006717;MVAD;de:09187:90045;Vachendorf;12,32188;47,826814;DB Station und Service AG
8006718;KWV;de:05124:11302;Wuppertal-Vohwinkel;7,071597;51,234259;DB Station und Service AG
8006719;KWO;de:05124:11602;Wuppertal-Oberbarmen;7,221483;51,273839;DB Station und Service AG
8006730;MNM;de:09775:1711;Neu-Ulm;10,004823;48,393039;DB Station und Service AG
8006733;RDAI;de:08216:32158;Gaggenau Mercedes-Benz Werk;8,327476;48,798038;Albtal-Verkehrs-Gesellschaft mbH
8006743;TSNS;de:08111:6080;Stuttgart Neckarpark;9,241595;48,792173;DB Station und Service AG
8006745;NSTT;de:09263:99002;Straubing-Ost;12,592248;48,876407;DB Station und Service AG
8006749;AHFS;de:02000:42018;Hamburg-Heimfeld;9,963187;53,465481;DB Station und Service AG
8006750;ANWS;de:02000:41950;Hamburg Neuwiedenthal;9,877434;53,473059;DB Station und Service AG
8007000;RBUS;de:08215:1241;Busenbach;8,450563;48,929311;Albtal-Verkehrs-Gesellschaft mbH
8007001;RAHS;de:08317:41111;Achern Stadt;8,067706;48,625736;SWEG Schienenwege GmbH
8007002;ROA;de:08317:41310;Oberachern;8,079185;48,61405;SWEG Schienenwege GmbH
8007003;ROAB;de:08317:41311;Oberachern Bindfadenfabrik;8,093268;48,603464;SWEG Schienenwege GmbH
8007004;RKPP;de:08317:13620;Kappelrodeck;8,116094;48,593404;SWEG Schienenwege GmbH
8007005;RFU;de:08317:13753;Furschenbach;8,135178;48,579767;SWEG Schienenwege GmbH
8007006;ROTT;de:08317:13751;Ottenhöfen;8,151041;48,566867;SWEG Schienenwege GmbH
8007007;RETT;de:08215:1231;Ettlingen Stadt;8,409106;48,938617;Albtal-Verkehrs-Gesellschaft mbH
8007008;RETZ;de:08215:1301;Etzenrot;8,457623;48,914209;Albtal-Verkehrs-Gesellschaft mbH
8007009;RMX;de:08215:1303;Marxzell;8,447351;48,863328;Albtal-Verkehrs-Gesellschaft mbH
8007010;RFS;de:08215:1304;Frauenalb-Schielberg;8,440492;48,837294;Albtal-Verkehrs-Gesellschaft mbH
8007011;RHLB;de:08235:9558;Bad Herrenalb;8,438957;48,802428;Albtal-Verkehrs-Gesellschaft mbH
8007012;RRBA;de:08215:1402;Reichenbach(b. Ettlingen);8,479553;48,920482;Albtal-Verkehrs-Gesellschaft mbH
8007013;RLSB;de:08215:1403;Langensteinbach Bahnhof;8,50312;48,915256;Albtal-Verkehrs-Gesellschaft mbH
8007014;RITB;de:08215:1409;Ittersbach Bahnhof;8,511045;48,869154;Albtal-Verkehrs-Gesellschaft mbH
8007015;ROTW;de:08317:13752;Ottenhöfen West;8,142636;48,567873;SWEG Schienenwege GmbH
8007044;AENZ;de:02000:83960;Hamburg-Eidelstedt Zentrum;9,901522;53,610375;AKN Eisenbahn AG
8007045;ASLS;de:02000:86961;Hamburg-Schnelsen;9,906616;53,634124;AKN Eisenbahn AG
8007046;ABWD;de:02000:86960;Hamburg Burgwedel;9,908496;53,647614;AKN Eisenbahn AG
8007047;ABNS;de:01056:37968;Bönningstedt;9,910243;53,663395;AKN Eisenbahn AG
8007048;AHLH;de:01056:37967;Hasloh;9,919906;53,694569;AKN Eisenbahn AG
8007049;AQB;de:01056:37965;Quickborn;9,904759;53,73113;AKN Eisenbahn AG
8007050;AELA;de:01056:37964;Ellerau;9,923374;53,750144;AKN Eisenbahn AG
8007051;ATAK;de:01060:37963;Tanneneck;9,943297;53,755327;AKN Eisenbahn AG
8007052;AUBS;de:01060:37962;Ulzburg Süd;9,972892;53,77346;AKN Eisenbahn AG
8007053;AUB;de:01060:37961;Henstedt-Ulzburg;9,982182;53,795121;AKN Eisenbahn AG
8007054;AKTK;de:01060:37960;Kaltenkirchen(Holst);9,966825;53,834417;AKN Eisenbahn AG
8007055;ANTZ;de:01060:37993;Nützen;9,916749;53,863663;AKN Eisenbahn AG
8007056;ALFD;de:01060:37992;Lentföhrden;9,889835;53,876909;AKN Eisenbahn AG
8007057;ABSK;de:01060:37991;Bad Bramstedt Kurhaus;9,89042044;53,9033648;AKN Eisenbahn AG
8007058;ABSD;de:01060:37981;Bad Bramstedt;9,890162;53,920593;AKN Eisenbahn AG
8007059;AWMD;de:01060:37990;Wiemersdorf;9,916483;53,954628;AKN Eisenbahn AG
8007060;AGSA;de:01060:37989;Großenaspe;9,969829;53,980974;AKN Eisenbahn AG
8007061;ABOS;de:01060:37988;Boostedt;10,0162;54,017738;AKN Eisenbahn AG
8007062;ANM;de:01004:66208;Neumünster Süd AKN;9,983042;54,059815;AKN Eisenbahn AG
8007064;AQBD;de:01056:37966;Quickborn Süd;9,90747;53,723084;AKN Eisenbahn AG
8007065;ALGM;de:01056:99965;Langenmoor;9,663746;53,772441;AKN Eisenbahn AG
8007066;ASPS;de:01056:99964;Sparrieshoop;9,685207;53,781294;AKN Eisenbahn AG
8007067;ABHT;de:01056:99963;Bokholt;9,716843;53,786107;AKN Eisenbahn AG
8007068;AVSL;de:01056:99962;Voßloch;9,735868;53,790602;AKN Eisenbahn AG
8007069;ABMB;de:01056:8007069;Barmstedt Brunnenstr;9,761888;53,792619;AKN Eisenbahn AG
8007070;ABMS;de:01056:99960;Barmstedt;9,772007;53,792978;AKN Eisenbahn AG
8007071;TSBH;de:08425:2565;Stubersheim;9,920377;48,593792;Ulmer Eisenbahnfreunde Eisenbahnverkehrsgesellschaft mbH
8007072;TSKS;de:08425:2576;Schalkstetten;9,91133;48,611798;Ulmer Eisenbahnfreunde Eisenbahnverkehrsgesellschaft mbH
8007073;TWHS;de:08117:519;Waldhausen (b Geislingen);9,907723;48,635308;Ulmer Eisenbahnfreunde Eisenbahnverkehrsgesellschaft mbH
8007074;TGSS;de:08135:1144;Gussenstadt;9,957623;48,639901;Ulmer Eisenbahnfreunde Eisenbahnverkehrsgesellschaft mbH
8007075;TGSN;de:08135:1095;Gerstetten;10,022662;48,624836;Ulmer Eisenbahnfreunde Eisenbahnverkehrsgesellschaft mbH
8007076;EBID;de:07132:090220;Biersdorf(Westerw);7,943623;50,749987;Westerwaldbahn GmbH
8007077;EDAD;de:07132:090210;Daaden;7,963642;50,740469;Westerwaldbahn GmbH
8007078;EGNP;de:07132:090159;Alsdorf(Westerw);7,890486;50,78089;Westerwaldbahn GmbH
8007079;ENDR;de:07132:090233;Niederdreisbach;7,922511;50,755516;Westerwaldbahn GmbH
8007080;ESCT;de:07132:090237;Schutzbach;7,903878;50,758491;Westerwaldbahn GmbH
8007101;RZLH;de:08317:11022;Zell(Harmersbach);8,064706;48,3451;SWEG Schienenwege GmbH
8007102;RBCH;de:08317:11027;Birach;8,080366;48,349519;SWEG Schienenwege GmbH
8007103;RUH;de:08317:11051;Unterharmersbach;8,089966;48,354139;SWEG Schienenwege GmbH
8007104;RKBG;de:08317:11061;Kirnbach-Grün;8,105907;48,36193;SWEG Schienenwege GmbH
8007105;ROHD;de:08317:11081;Oberharmersbach Dorf;8,124407;48,373308;SWEG Schienenwege GmbH
8007106;ROHR;de:08317:11071;Oberharmersbach-Riersbach;8,140512;48,380789;SWEG Schienenwege GmbH
8007113;EBDO;de:07132:090219;Biersdorf-Ort(Ww);7,949036;50,748273;Westerwaldbahn GmbH
8007114;AGNB;de:03357:31090;Gnarrenburg;9,008099;53,381236;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH
8007116;ANDS;de:03356:68599;Nordsode;8,980288;53,332837;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH
8007119;AHTB;de:03356:45681;Hüttenbusch;8,962154;53,273296;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH
8007120;ANSJ;de:03356:65102;Neu St Jürgen;8,958919;53,255475;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH
8007122;AWPW;de:03356:101702;Worpswede;8,91551;53,226487;Eisenbahnen und Verkehrsbetriebe Elbe-Weser GmbH
8007133;RUO;de:08215:31002;Ubstadt Ort;8,625553;49,156748;Albtal-Verkehrs-Gesellschaft mbH
8007134;RSF;de:08215:31004;Stettfeld(Baden);8,64374;49,178906;Albtal-Verkehrs-Gesellschaft mbH
8007135;RZE;de:08215:31005;Zeutern Bf;8,677521;49,178251;Albtal-Verkehrs-Gesellschaft mbH
8007136;RZEO;de:08215:3185;Zeutern Ost;8,703363;49,179087;Albtal-Verkehrs-Gesellschaft mbH
8007137;ALAL;de:01056:37994;Langeln(Holst);9,862105;53,791833;AKN Eisenbahn AG
8007138;RODH;de:08215:31008;Odenheim Bf;8,746388;49,17902;Albtal-Verkehrs-Gesellschaft mbH
8007140;RUOE;de:08215:32003;Unteröwisheim Bf;8,668986;49,146342;Albtal-Verkehrs-Gesellschaft mbH
8007141;ROOE;de:08215:32004;Oberöwisheim;8,686232;49,14006;Albtal-Verkehrs-Gesellschaft mbH
8007142;RMZH;de:08215:32005;Münzesheim;8,716007;49,12608;Albtal-Verkehrs-Gesellschaft mbH
8007143;RGOM;de:08215:32007;Gochsheim(Baden);8,744695;49,109411;Albtal-Verkehrs-Gesellschaft mbH
8007144;RBBR;de:08215:32008;Bahnbrücken;8,764854;49,119447;Albtal-Verkehrs-Gesellschaft mbH
8007145;RMZN;de:08215:32009;Menzingen(Baden);8,775067;49,136233;Albtal-Verkehrs-Gesellschaft mbH
8007146;RMZO;de:08215:32006;Münzesheim Ost;8,726215;49,121492;Albtal-Verkehrs-Gesellschaft mbH
8007147;TTRA;de:08415:28808;Trochtelfingen ALB-GOLD;9,245916;48,328851;Hohenzollerische Landesbahn AG
8007148;AKTKD;de:01060:8007148;Dodenhof;9,939692;53,844409;AKN Eisenbahn AG
8007158;FULB;de:06412:2298;Frankfurt-Unterliederbach;8,528024;50,107911;Hessische Landesbahn Basis
8007159;FLDB;de:06436:2112;Liederbach;8,486465;50,118573;Hessische Landesbahn Basis
8007160;FKEM;de:06436:4279;Kelkheim-Münster;8,461687;50,124874;Hessische Landesbahn Basis
8007161;FKE;de:06436:4295;Kelkheim;8,447663;50,137284;Hessische Landesbahn Basis
8007162;FKHO;de:06436:4280;Kelkheim-Hornau;8,44454;50,14702;Hessische Landesbahn Basis
8007163;FSNH;de:06434:4218;Schneidhain;8,45214;50,172739;Hessische Landesbahn Basis
8007164;FKOE;de:06434:4230;Königstein(Taunus);8,468693;50,177917;Hessische Landesbahn Basis
8007173;REG;de:08215:1120;Eggenstein Bf;8,397941;49,075671;Albtal-Verkehrs-Gesellschaft mbH
8007174;RLEO;de:08215:1132;Leopoldshafen Leopoldstr.;8,401099;49,097193;Albtal-Verkehrs-Gesellschaft mbH
8007191;TSFH;de:08119:5804;Schorndorf-Hammerschlag;9,534566;48,807605;Zweckverband Verkehrsverband Wieslauftalbahn
8007192;THAU;de:08119:5051;Haubersbronn;9,550072;48,82433;Zweckverband Verkehrsverband Wieslauftalbahn
8007193;TMST;de:08119:5790;Miedelsbach-Steinenberg;9,53913;48,84362;Zweckverband Verkehrsverband Wieslauftalbahn
8007194;TMIC;de:08119:5791;Michelau(Württ);9,5356822;48,8614363;Zweckverband Verkehrsverband Wieslauftalbahn
8007195;TSLB;de:08119:5792;Schlechtbach;9,526361;48,872549;Zweckverband Verkehrsverband Wieslauftalbahn
8007196;TRU;de:08119:5036;Rudersberg;9,530716;48,881864;Zweckverband Verkehrsverband Wieslauftalbahn
8007201;RHOS;de:08215:1157;Hochstetten;8,41577;49,133571;Albtal-Verkehrs-Gesellschaft mbH
8007203;AKTKH;de:01060:37974;Holstentherme;9,946077;53,839935;AKN Eisenbahn AG
8007204;AKTKS;de:01060:37975;Kaltenkirchen Süd;9,973065;53,823588;AKN Eisenbahn AG
8007222;TSLT;de:08417:30612;Schlatt(Hohenz);9,025203;48,343544;Hohenzollerische Landesbahn AG
8007223;TJUH;de:08417:30363;Jungingen(Hohenz);9,038123;48,326187;Hohenzollerische Landesbahn AG
8007224;TKLR;de:08417:30611;Killer;9,060828;48,315684;Hohenzollerische Landesbahn AG
8007225;THSS;de:08417:30610;Hausen-Starzeln;9,068047;48,301744;Hohenzollerische Landesbahn AG
8007226;TBLD;de:08417:30132;Burladingen;9,113057;48,290055;Hohenzollerische Landesbahn AG
8007227;TGSF;de:08417:30267;Gauselfingen;9,164219;48,275821;Hohenzollerische Landesbahn AG
8007228;TNFH;de:08437:40016;Neufra(Hohenz);9,186653;48,246026;Hohenzollerische Landesbahn AG
8007229;TGMT;de:08437:48834;Gammertingen;9,217149;48,250699;Hohenzollerische Landesbahn AG
8007230;THTN;de:08437:40019;Hettingen(Hohenz);9,229298;48,217364;Hohenzollerische Landesbahn AG
8007231;THMT;de:08437:40015;Hermentingen;9,217467;48,200845;Hohenzollerische Landesbahn AG
8007232;TVRS;de:08437:40014;Veringenstadt;9,210822;48,181412;Hohenzollerische Landesbahn AG
8007233;TVRD;de:08437:40013;Veringendorf;9,199108;48,160279;Hohenzollerische Landesbahn AG
8007234;TJNU;de:08437:40012;Jungnau;9,213664;48,139161;Hohenzollerische Landesbahn AG
8007235;THFT;de:08437:40011;Hanfertal;9,235652;48,099767;Hohenzollerische Landesbahn AG
8007273;AWAH;de:01060:37982;Wahlstedt;10,229575;53,961223;DB Station und Service AG
8007275;FAZU;de:09671:99147;Alzenau(Unterfr);9,065603;50,088716;Kahlgrund Verkehrs-GmbH
8007276;FKAE;de:09671:99145;Kälberau;9,091445;50,090911;Kahlgrund Verkehrs-GmbH
8007277;FMIC;de:09671:1361;Michelbach(Unterfr);9,104496;50,099814;Kahlgrund Verkehrs-GmbH
8007278;FNIH;de:09671:99144;Niedersteinbach;9,148562;50,086596;Kahlgrund Verkehrs-GmbH
8007279;FMOE;de:09671:99143;Mömbris-Mensengesäß;9,166218;50,070309;Kahlgrund Verkehrs-GmbH
8007280;FSBN;de:09671:99142;Schimborn;9,186811;50,057764;Kahlgrund Verkehrs-GmbH
8007281;FKHN;de:09671:99141;Königshofen(Kahl);9,205986;50,058847;Kahlgrund Verkehrs-GmbH
8007282;FBLK;de:09671:1374;Blankenbach;9,230064;50,065206;Kahlgrund Verkehrs-GmbH
8007283;FSK;de:09671:99140;Schöllkrippen;9,244214;50,085839;Kahlgrund Verkehrs-GmbH
8007284;RROP;de:08316:6676;Riegel am Kaiserstuhl Ort;7,749943;48,154055;SWEG Schienenwege GmbH
8007285;REN;de:08316:6688;Endingen am Kaiserstuhl;7,701918;48,14425;SWEG Schienenwege GmbH
8007286;RKHS;de:08316:6671;Königschaffhausen;7,658069;48,13719;SWEG Schienenwege GmbH
8007287;RSAS;de:08316:6672;Sasbach am Kaiserstuhl;7,620345;48,138749;SWEG Schienenwege GmbH
8007288;RJ;de:08316:6673;Jechtingen;7,610624;48,119844;SWEG Schienenwege GmbH
8007289;RBBN;de:08315:6674;Burkheim-Bischoffingen;7,611766;48,104006;SWEG Schienenwege GmbH
8007290;ROBL;de:08315:6703;Oberrotweil;7,620899;48,089842;SWEG Schienenwege GmbH
8007291;RAK;de:08315:6691;Achkarren;7,60787;48,060088;SWEG Schienenwege GmbH
8007293;RBAL;de:08316:6687;Bahlingen am Kaiserstuhl;7,741516;48,124494;SWEG Schienenwege GmbH
8007294;RNIM;de:08316:509;Nimburg(Baden);7,7602739;48,1057395;SWEG Schienenwege GmbH
8007295;RE;de:08315:6662;Eichstetten am Kaiserstuhl;7,748021;48,092901;SWEG Schienenwege GmbH
8007296;RBTZ;de:08315:6658;Bötzingen;7,721616;48,070174;SWEG Schienenwege GmbH
8007297;RBTU;de:08315:6710;Bötzingen Mühle;7,727931;48,075552;SWEG Schienenwege GmbH
8007310;RBAR;de:08316:6715;Bahlingen Riedlen;7,747776;48,118019;SWEG Schienenwege GmbH
8007314;ASCK;de:01057:83494;Schönkirchen Bf;10,229329;54,332873;AKN Eisenbahn AG
8007318;APSH;de:01057:74779;Probsteierhagen;10,292991;54,365139;AKN Eisenbahn AG
8007325;TMCG;de:08118:5632;Münchingen;9,096218;48,855236;Württembergische Eisenbahn-Gesellschaft mbH
8007326;TSBD;de:08118:5795;Schwieberdingen;9,071396;48,870579;Württembergische Eisenbahn-Gesellschaft mbH
8007327;THMG;de:08118:4527;Hemmingen;9,031696;48,867783;Württembergische Eisenbahn-Gesellschaft mbH
8007328;THMD;de:08118:4536;Heimerdingen;8,985433;48,851473;Württembergische Eisenbahn-Gesellschaft mbH
8007330;RBKO;de:08315:6502;Bad Krozingen Ost;7,70979;47,91714;SWEG Schienenwege GmbH
8007331;ROK;de:08315:6723;Oberkrozingen;7,71588385;47,9105569;SWEG Schienenwege GmbH
8007332;RSTF;de:08315:6526;Staufen;7,728343;47,885027;SWEG Schienenwege GmbH
8007333;RSTS;de:08315:6529;Staufen Süd;7,729681;47,877635;SWEG Schienenwege GmbH
8007334;REZB;de:08315:6528;Etzenbach;7,748889;47,86677;SWEG Schienenwege GmbH
8007335;RDB;de:08315:6527;Dietzelbach;7,763382;47,859373;SWEG Schienenwege GmbH
8007336;RHOF;de:08315:6714;Hof(Münstertal);7,772654;47,857122;SWEG Schienenwege GmbH
8007337;RUM;de:08315:723;Münstertal(Schwarzwald);7,7812171;47,855074;SWEG Schienenwege GmbH
8007338;NZLT;de:09372:1728;Zellerthal;12,865143;49,174934;Regental Bahnbetriebs-GmbH
8007339;NGFW;de:09372:1606;Grafenwiesen;12,877825;49,202635;Regental Bahnbetriebs-GmbH
8007341;NWAS;de:09372:1658;Watzelsteg;12,899847;49,206939;Regental Bahnbetriebs-GmbH
8007342;NHWN;de:09372:1655;Hohenwarth;12,943161;49,205389;Regental Bahnbetriebs-GmbH
8007343;NARR;de:09372:1054;Arrach;13,002804;49,195364;Regental Bahnbetriebs-GmbH
8007344;NFHB;de:09372:1815;Frahelsbruck;13,027454;49,191145;Regental Bahnbetriebs-GmbH
8007345;NLAM;de:09372:1800;Lam;13,051003;49,191555;Regental Bahnbetriebs-GmbH
8007357;SURM;de:07135:070010;Urmersbach;7,13185;50,255912;DB Station und Service AG
8007434;RNHS;de:08226:2964;Neckarbischofsheim Stadt;8,963686;49,296035;Erms-Neckar-Bahn AG
8007435;RNBH;de:08226:2960;Neckarbischofsheim Helmhof;8,995621;49,278376;Erms-Neckar-Bahn AG
8007436;RUG;de:08226:2965;Untergimpern;9,011964;49,269021;Erms-Neckar-Bahn AG
8007437;ROGI;de:08125:4625;Obergimpern;9,044019;49,255404;Erms-Neckar-Bahn AG
